VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
556,5809,UserNumber5809learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stephanie,Lindsley,7/26/2017
582,4873,UserNumber4873learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Bennett,Zook,7/26/2017
556,5963,UserNumber5963learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Crystal,Bryant,7/26/2017
582,5809,UserNumber5809learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Stephanie,Lindsley,7/26/2017
582,5829,UserNumber5829learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Lloyd,Mackey,7/26/2017
582,5162,UserNumber5162learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Steven,Smith,7/26/2017
586,5162,UserNumber5162learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Steven,Smith,7/26/2017
556,5162,UserNumber5162learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Steven,Smith,7/26/2017
595,5162,UserNumber5162learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Steven,Smith,7/26/2017
576,5162,UserNumber5162learning,Share Your Screen or the Burn,"Share Your Screen versus burn the carpet",Steven,Smith,7/26/2017
556,7331,UserNumber7331learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sharon,McVey,7/26/2017
565,7331,UserNumber7331learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Sharon,McVey,7/26/2017
556,7331,UserNumber7331learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sharon,McVey,7/26/2017
556,7347,UserNumber7347learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Nick,Schmidt,7/26/2017
582,7331,UserNumber7331learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Sharon,McVey,7/26/2017
582,7347,UserNumber7347learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Nick,Schmidt,7/26/2017
595,7331,UserNumber7331learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Sharon,McVey,7/26/2017
556,5163,UserNumber5163learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Rhonda,Stout,7/26/2017
556,7321,UserNumber7321learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tim,Caruthers,7/27/2017
556,7346,UserNumber7346learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Patricia,Gambrell,7/27/2017
556,7346,UserNumber7346learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Patricia,Gambrell,7/27/2017
556,7337,UserNumber7337learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lyndsey,Chambers,7/27/2017
556,7337,UserNumber7337learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lyndsey,Chambers,7/27/2017
556,7337,UserNumber7337learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lyndsey,Chambers,7/27/2017
564,7337,UserNumber7337learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Lyndsey,Chambers,7/27/2017
556,7337,UserNumber7337learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lyndsey,Chambers,7/27/2017
558,7337,UserNumber7337learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Lyndsey,Chambers,7/27/2017
556,7314,UserNumber7314learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,ODAFF,Pittman,7/27/2017
594,6348,UserNumber6348learning,"See the Change History of your files in OneDrive","Learn how to see what changes have occurred in a document",Alicia,Neville,7/27/2017
556,7312,UserNumber7312learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,John,Blick,7/27/2017
556,7348,UserNumber7348learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jeannette,Autry,7/28/2017
595,5804,UserNumber5804learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Jane,Gibson,7/28/2017
556,5804,UserNumber5804learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jane,Gibson,7/28/2017
556,5247,UserNumber5247learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Benjamin,Bays,7/28/2017
559,5247,UserNumber5247learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Benjamin,Bays,7/28/2017
558,5247,UserNumber5247learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Benjamin,Bays,7/28/2017
582,5247,UserNumber5247learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Benjamin,Bays,7/28/2017
556,5804,UserNumber5804learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jane,Gibson,7/28/2017
595,5804,UserNumber5804learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Jane,Gibson,7/28/2017
598,5804,UserNumber5804learning,Work with a Shared Group Calendar,"Learn how to view the shared calendar and work with your group meetings and events",Jane,Gibson,7/28/2017
598,5804,UserNumber5804learning,Work with a Shared Group Calendar,"Learn how to view the shared calendar and work with your group meetings and events",Jane,Gibson,7/28/2017
599,5804,UserNumber5804learning,Using Group Notebook with OneNote Online,"Learn about OneNote Online and how your group can use it.",Jane,Gibson,7/28/2017
565,5804,UserNumber5804learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Jane,Gibson,7/28/2017
556,4734,UserNumber4734learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cheri,Long,7/30/2017
556,4734,UserNumber4734learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cheri,Long,7/30/2017
582,4734,UserNumber4734learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cheri,Long,7/30/2017
586,4734,UserNumber4734learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Cheri,Long,7/30/2017
558,4734,UserNumber4734learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Cheri,Long,7/30/2017
556,5200,UserNumber5200learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Austin,Kunneman,7/31/2017
556,5280,UserNumber5280learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cathy,Herrin,7/31/2017
582,5280,UserNumber5280learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cathy,Herrin,7/31/2017
556,5685,UserNumber5685learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Renee,Hicks,7/31/2017
556,5324,UserNumber5324learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Shirley,Tackett,7/31/2017
582,4873,UserNumber4873learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Bennett,Zook,7/31/2017
556,5776,UserNumber5776learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Teresa,Singletary,7/31/2017
584,4873,UserNumber4873learning,Create new shared Excel files in OneDrive,"Learn about Excel Online and ease of sharing and use",Bennett,Zook,7/31/2017
556,5553,UserNumber5553learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Whitney,Clawson,7/31/2017
564,5553,UserNumber5553learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Whitney,Clawson,7/31/2017
564,5553,UserNumber5553learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Whitney,Clawson,7/31/2017
556,5553,UserNumber5553learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Whitney,Clawson,7/31/2017
558,5553,UserNumber5553learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Whitney,Clawson,7/31/2017
556,5553,UserNumber5553learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Whitney,Clawson,7/31/2017
582,5553,UserNumber5553learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Whitney,Clawson,7/31/2017
556,4820,UserNumber4820learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ken,Jett,7/31/2017
556,5547,UserNumber5547learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Peter,Williams,8/1/2017
556,5547,UserNumber5547learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Peter,Williams,8/1/2017
556,5673,UserNumber5673learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Claudia,Utterback,8/1/2017
582,5547,UserNumber5547learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Peter,Williams,8/1/2017
586,7476,UserNumber7476learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Tonette,Allen,8/1/2017
595,5547,UserNumber5547learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Peter,Williams,8/1/2017
556,4711,UserNumber4711learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ying,Abner,8/1/2017
556,7238,UserNumber7238learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,LeaAnn,Aufill,8/1/2017
556,5548,UserNumber5548learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Renee,Abbott,8/1/2017
556,4645,UserNumber4645learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Beth,Thompson,8/1/2017
556,5147,UserNumber5147learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eric,Ferry,8/2/2017
556,5147,UserNumber5147learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eric,Ferry,8/2/2017
556,5147,UserNumber5147learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eric,Ferry,8/2/2017
556,5061,UserNumber5061learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Timothy,McReynolds,8/2/2017
568,5061,UserNumber5061learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Timothy,McReynolds,8/2/2017
556,4625,UserNumber4625learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lisa,Rowell,8/2/2017
556,1287,UserNumber1287learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jerri,Morgan,8/2/2017
556,5660,UserNumber5660learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kirk,Murray,8/3/2017
556,7642,UserNumber7642learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kathy,Morton,8/3/2017
556,7131,UserNumber7131learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tina,Perry,8/3/2017
556,7169,UserNumber7169learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Quang,Flute,8/3/2017
556,7071,UserNumber7071learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jan,Mullens,8/4/2017
566,5063,UserNumber5063learning,Whiteboard with Skype at your Desk with others,"Learn about the whiteboard features provided by Skype for Business",John,Seiger,8/4/2017
582,5063,UserNumber5063learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",John,Seiger,8/4/2017
556,7018,UserNumber7018learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Justin,Ross,8/4/2017
582,7018,UserNumber7018learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Justin,Ross,8/4/2017
556,7131,UserNumber7131learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tina,Perry,8/4/2017
564,7131,UserNumber7131learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Tina,Perry,8/4/2017
583,7131,UserNumber7131learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",Tina,Perry,8/4/2017
582,7131,UserNumber7131learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Tina,Perry,8/4/2017
595,7131,UserNumber7131learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Tina,Perry,8/4/2017
556,7077,UserNumber7077learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Matt,Hamilton,8/4/2017
564,7077,UserNumber7077learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Matt,Hamilton,8/4/2017
564,7077,UserNumber7077learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Matt,Hamilton,8/4/2017
558,7077,UserNumber7077learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Matt,Hamilton,8/4/2017
556,5460,UserNumber5460learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Yolanda,Robberson,8/6/2017
556,5143,UserNumber5143learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Wendy,Snead,8/7/2017
556,4940,UserNumber4940learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Michael,Higgins,8/7/2017
582,4940,UserNumber4940learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Michael,Higgins,8/7/2017
556,4808,UserNumber4808learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Marilyn,Hodges,8/7/2017
564,4808,UserNumber4808learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Marilyn,Hodges,8/7/2017
562,4808,UserNumber4808learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Marilyn,Hodges,8/7/2017
582,4808,UserNumber4808learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Marilyn,Hodges,8/7/2017
556,7218,UserNumber7218learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sarrah,Assaleh,8/7/2017
556,7218,UserNumber7218learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sarrah,Assaleh,8/7/2017
556,7218,UserNumber7218learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sarrah,Assaleh,8/7/2017
556,7218,UserNumber7218learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sarrah,Assaleh,8/7/2017
556,7105,UserNumber7105learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Foreman,8/8/2017
556,4876,UserNumber4876learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Travis,Daily,8/8/2017
556,4876,UserNumber4876learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Travis,Daily,8/8/2017
558,4876,UserNumber4876learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Travis,Daily,8/8/2017
558,4876,UserNumber4876learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Travis,Daily,8/8/2017
595,4876,UserNumber4876learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Travis,Daily,8/8/2017
556,7139,UserNumber7139learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jeremy,Ashbaugh,8/8/2017
556,7052,UserNumber7052learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Steven,Clark,8/8/2017
556,7177,UserNumber7177learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Clint,Riggs,8/8/2017
556,7222,UserNumber7222learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Adam,Raibourn,8/8/2017
564,7222,UserNumber7222learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Adam,Raibourn,8/8/2017
562,7222,UserNumber7222learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Adam,Raibourn,8/8/2017
565,7222,UserNumber7222learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Adam,Raibourn,8/8/2017
559,7222,UserNumber7222learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Adam,Raibourn,8/8/2017
558,7222,UserNumber7222learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Adam,Raibourn,8/8/2017
558,7222,UserNumber7222learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Adam,Raibourn,8/8/2017
558,7222,UserNumber7222learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Adam,Raibourn,8/8/2017
563,7222,UserNumber7222learning,On the Go Techniques,"Learn about managing your categories, how to flag email and then search and filter",Adam,Raibourn,8/8/2017
561,7222,UserNumber7222learning,"Search, Sort and Filter your email",Learn how to use the various sort options when you search for email via the browser,Adam,Raibourn,8/8/2017
569,7222,UserNumber7222learning,Using Sweep and Other Rules in the Browser,Learn how to use the sweep feature and rules in the browser,Adam,Raibourn,8/8/2017
582,7222,UserNumber7222learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Adam,Raibourn,8/8/2017
595,7177,UserNumber7177learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Clint,Riggs,8/8/2017
595,7177,UserNumber7177learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Clint,Riggs,8/8/2017
583,7222,UserNumber7222learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",Adam,Raibourn,8/8/2017
584,7222,UserNumber7222learning,Create new shared Excel files in OneDrive,"Learn about Excel Online and ease of sharing and use",Adam,Raibourn,8/8/2017
556,7177,UserNumber7177learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Clint,Riggs,8/8/2017
589,7222,UserNumber7222learning,Manage and Restore Versions in OneDrive,"Learn about versioning and how to restore versions using OneDrive",Adam,Raibourn,8/8/2017
586,7222,UserNumber7222learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Adam,Raibourn,8/8/2017
556,7211,UserNumber7211learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Debbie,Warnick,8/8/2017
556,5160,UserNumber5160learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Meghan,Keesee,8/8/2017
556,7177,UserNumber7177learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Clint,Riggs,8/8/2017
556,7177,UserNumber7177learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Clint,Riggs,8/8/2017
558,7252,UserNumber7252learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Karen,Collins,8/9/2017
556,7001,UserNumber7001learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Nichole,Stogner,8/9/2017
556,5629,UserNumber5629learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cheryl,Bragg,8/9/2017
556,7128,UserNumber7128learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Phillip,Downing,8/10/2017
556,5163,UserNumber5163learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Rhonda,Stout,8/11/2017
556,7119,UserNumber7119learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Mark,Proctor-Moore,8/11/2017
564,7119,UserNumber7119learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Mark,Proctor-Moore,8/11/2017
562,7119,UserNumber7119learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Mark,Proctor-Moore,8/11/2017
565,7119,UserNumber7119learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Mark,Proctor-Moore,8/11/2017
559,7119,UserNumber7119learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Mark,Proctor-Moore,8/11/2017
558,7119,UserNumber7119learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Mark,Proctor-Moore,8/11/2017
582,5163,UserNumber5163learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Rhonda,Stout,8/11/2017
559,5163,UserNumber5163learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Rhonda,Stout,8/11/2017
582,5579,UserNumber5579learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Kimberly,Davis,8/11/2017
583,5579,UserNumber5579learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",Kimberly,Davis,8/11/2017
583,5579,UserNumber5579learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",Kimberly,Davis,8/11/2017
582,5579,UserNumber5579learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Kimberly,Davis,8/11/2017
584,5579,UserNumber5579learning,Create new shared Excel files in OneDrive,"Learn about Excel Online and ease of sharing and use",Kimberly,Davis,8/11/2017
556,5485,UserNumber5485learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jay,Gonzales,8/11/2017
556,4948,UserNumber4948learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stormy,Blaylock,8/14/2017
556,4948,UserNumber4948learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stormy,Blaylock,8/14/2017
582,5986,UserNumber5986learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Stacey,Boyington,8/14/2017
582,5986,UserNumber5986learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Stacey,Boyington,8/14/2017
565,4948,UserNumber4948learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Stormy,Blaylock,8/14/2017
558,4948,UserNumber4948learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Stormy,Blaylock,8/14/2017
563,4948,UserNumber4948learning,On the Go Techniques,"Learn about managing your categories, how to flag email and then search and filter",Stormy,Blaylock,8/14/2017
582,4734,UserNumber4734learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cheri,Long,8/14/2017
556,781,UserNumber781learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Claudia,Flickinger,8/15/2017
559,781,UserNumber781learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Claudia,Flickinger,8/15/2017
556,5678,UserNumber5678learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Gerald,Raper,8/15/2017
565,5678,UserNumber5678learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Gerald,Raper,8/15/2017
556,5678,UserNumber5678learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Gerald,Raper,8/15/2017
556,7642,UserNumber7642learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kathy,Morton,8/15/2017
556,7642,UserNumber7642learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kathy,Morton,8/15/2017
556,5678,UserNumber5678learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Gerald,Raper,8/15/2017
556,7132,UserNumber7132learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tahirah,Logan,8/15/2017
556,7132,UserNumber7132learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tahirah,Logan,8/15/2017
556,7132,UserNumber7132learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tahirah,Logan,8/15/2017
556,7132,UserNumber7132learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Tahirah,Logan,8/15/2017
